#density :K+ sd(:K+) :Cl- sd(:Cl-)
  -11.1250      0.000    0.00011      0.000    0.00000
  -10.8750      0.000    0.00010      0.000    0.00000
  -10.6250      0.000    0.00008      0.000    0.00000
  -10.3750      0.000    0.00008      0.000    0.00000
  -10.1250      0.000    0.00007      0.000    0.00000
   -9.8750      0.000    0.00002      0.000    0.00000
   -9.6250      0.000    0.00003      0.000    0.00000
   -9.3750      0.000    0.00002      0.000    0.00000
   -9.1250      0.000    0.00000      0.000    0.00000
   -8.8750      0.000    0.00000      0.000    0.00000
   -8.6250      0.000    0.00000      0.000    0.00000
   -8.3750      0.000    0.00000      0.000    0.00000
   -8.1250      0.000    0.00000      0.000    0.00000
   -7.8750      0.000    0.00000      0.000    0.00000
   -7.6250      0.000    0.00000      0.000    0.00000
   -7.3750      0.000    0.00000      0.000    0.00000
   -7.1250      0.000    0.00000      0.000    0.00000
   -6.8750      0.000    0.00000      0.000    0.00000
   -6.6250      0.000    0.00000      0.000    0.00000
   -6.3750      0.000    0.00000      0.000    0.00000
   -6.1250      0.000    0.00000      0.000    0.00000
   -5.8750      0.000    0.00000      0.000    0.00000
   -5.6250      0.000    0.00000      0.000    0.00000
   -5.3750      0.000    0.00000      0.000    0.00000
   -5.1250      0.000    0.00000      0.000    0.00000
   -4.8750      0.000    0.00000      0.000    0.00000
   -4.6250      0.000    0.00000      0.000    0.00000
   -4.3750      0.000    0.00000      0.000    0.00000
   -4.1250      0.000    0.00000      0.000    0.00000
   -3.8750      0.000    0.00000      0.000    0.00000
   -3.6250      0.000    0.00000      0.000    0.00000
   -3.3750      0.000    0.00000      0.000    0.00000
   -3.1250      0.000    0.00000      0.000    0.00000
   -2.8750      0.000    0.00000      0.000    0.00000
   -2.6250      0.000    0.00000      0.000    0.00000
   -2.3750      0.000    0.00000      0.000    0.00000
   -2.1250      0.000    0.00000      0.000    0.00000
   -1.8750      0.000    0.00000      0.000    0.00000
   -1.6250      0.000    0.00000      0.000    0.00000
   -1.3750      0.000    0.00000      0.000    0.00000
   -1.1250      0.000    0.00000      0.000    0.00000
   -0.8750      0.000    0.00000      0.000    0.00000
   -0.6250      0.000    0.00000      0.000    0.00000
   -0.3750      0.000    0.00000      0.000    0.00000
   -0.1250      0.000    0.00000      0.000    0.00000
    0.1250      0.000    0.00000      0.000    0.00000
    0.3750      0.000    0.00000      0.000    0.00000
    0.6250      0.000    0.00000      0.000    0.00000
    0.8750      0.000    0.00000      0.000    0.00000
    1.1250      0.000    0.00000      0.000    0.00000
    1.3750      0.000    0.00000      0.000    0.00000
    1.6250      0.000    0.00000      0.000    0.00000
    1.8750      0.000    0.00000      0.000    0.00000
    2.1250      0.000    0.00000      0.000    0.00000
    2.3750      0.000    0.00000      0.000    0.00000
    2.6250      0.000    0.00000      0.000    0.00000
    2.8750      0.000    0.00000      0.000    0.00000
    3.1250      0.000    0.00000      0.000    0.00000
    3.3750      0.000    0.00000      0.000    0.00000
    3.6250      0.000    0.00000      0.000    0.00000
    3.8750      0.000    0.00000      0.000    0.00000
    4.1250      0.000    0.00000      0.000    0.00000
    4.3750      0.000    0.00000      0.000    0.00000
    4.6250      0.000    0.00000      0.000    0.00000
    4.8750      0.000    0.00000      0.000    0.00000
    5.1250      0.000    0.00000      0.000    0.00000
    5.3750      0.000    0.00000      0.000    0.00000
    5.6250      0.000    0.00000      0.000    0.00000
    5.8750      0.000    0.00000      0.000    0.00000
    6.1250      0.000    0.00000      0.000    0.00000
    6.3750      0.000    0.00000      0.000    0.00000
    6.6250      0.000    0.00000      0.000    0.00000
    6.8750      0.000    0.00000      0.000    0.00000
    7.1250      0.000    0.00000      0.000    0.00000
    7.3750      0.000    0.00000      0.000    0.00000
    7.6250      0.000    0.00000      0.000    0.00000
    7.8750      0.000    0.00000      0.000    0.00000
    8.1250      0.000    0.00000      0.000    0.00000
    8.3750      0.000    0.00000      0.000    0.00000
    8.6250      0.000    0.00000      0.000    0.00000
    8.8750      0.000    0.00000      0.000    0.00000
    9.1250      0.000    0.00000      0.000    0.00000
    9.3750      0.000    0.00000      0.000    0.00000
    9.6250      0.000    0.00000      0.000    0.00000
    9.8750      0.000    0.00000      0.000    0.00000
   10.1250      0.000    0.00002      0.000    0.00000
   10.3750      0.000    0.00002      0.000    0.00000
   10.6250      0.000    0.00000      0.000    0.00000
   10.8750      0.000    0.00003      0.000    0.00000
   11.1250      0.000    0.00006      0.000    0.00000
   11.3750      0.000    0.00005      0.000    0.00000
   11.6250      0.000    0.00009      0.000    0.00000
   11.8750      0.000    0.00010      0.000    0.00000
   12.1250      0.000    0.00014      0.000    0.00000
   12.3750      0.000    0.00015      0.000    0.00000
